"Genename"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"BMF"	7.61316832122213e-267	1.33031937027854e-269	0.0988982200639233	35.0806419331579	3.46941304588915	1078.5550100771
"JUN"	1.92694118484678e-266	3.47234527930671e-269	0.0660975983220778	35.0533047324328	2.31693925606573	4921.8053782562
"DAPK1"	1.20061139127283e-262	2.22906062924022e-265	0.060932625778296	-34.8025046443304	-2.12060799164039	2212.53476282609
"GPAM"	1.01060546573084e-259	1.93147989409597e-262	0.0613939348330818	34.6077536274067	2.12470617092036	2627.12527742512
"GADD45B"	1.53619473457642e-255	3.01987716074652e-258	0.0724885385612554	34.3278063371872	2.4883725133965	1256.94549850865
"RAI14"	5.41415474411853e-255	1.09388808787411e-257	0.0451184869792041	34.2903230457753	1.54712749385352	6848.62008439834
"XBP1"	7.68670528332313e-246	1.59501338265865e-248	0.0455536268415344	-33.6698959095874	-1.53378587405865	6141.03614824052
"THBS1"	3.75957614742202e-238	8.00652376723961e-241	0.0497820968505628	33.1395631551331	1.64975694257418	7859.87229913955
"GRB10"	2.67032982214647e-235	5.83264308883628e-238	0.0484721185842876	32.940260332935	1.59668420505533	7289.1818040923
"EPHB2"	6.3763420298834e-235	1.42756524449964e-237	0.0499450329657753	32.9131011459622	1.64384592174098	4542.18285348471
"MCL1"	3.98344313941841e-232	9.35335854283796e-235	0.0389687567402323	32.7156593711319	1.27488857162994	13671.6122097939
