"Genename"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"TTC34"	0.938263517711563	0.899427513429066	0.67268913761136	0.126384572700157	0.0850175292170491	13.1964626927049
"PRDM16"	0.0429489259711403	0.0173010553644461	0.564771821248946	2.38024660706955	1.34429621129629	17.401966537319
"ARHGEF16"	0.0176011409531153	0.00627232271392073	0.10040849917314	2.73319478051993	0.274435985859865	480.580396374286
"MEGF6"	9.1703537251956e-22	5.17281461154756e-23	0.0794923471517193	-9.878250409206	-0.785245310780217	889.374552751197
"TPRG1L"	0.000815303073615997	0.000205684497357391	0.0681604284192291	3.7119304672978	0.253006770913407	1639.72215962787
"WRAP73"	0.186779112478174	0.100666730746441	0.0912230393978678	-1.64162988314786	-0.149754467507114	602.492010824043
"TP73"	0.584535472786817	0.445910585640356	0.401659497066039	0.762250375046688	0.306165102279653	23.8594775269785
"TP73-AS1"	0.0401689525541051	0.0160298533973352	0.0946200233795799	-2.40823512770102	-0.227867264086597	562.086738874696
"SMIM1"	0.53109936256549	0.390327435197342	0.433236645394945	0.859023709793183	0.372160550345519	19.2113591059508
"LRRC47"	0.908110549411485	0.853365065517515	0.0648072866636644	-0.184826571943156	-0.0119781086309825	1686.18410389278
"CEP104"	0.586737408113637	0.447974796059896	0.0668107903402134	0.758795670336435	0.0506957384419092	1574.66790412306
"DFFB"	0.0195522601850324	0.00706264408474797	0.150213149397038	-2.69387597063905	-0.404655593634695	177.256301623164
"LOC107984910"	0.231371200338306	0.131396302272614	0.480853500072896	-1.5086185055624	-0.725424488674423	17.8990638608294
"C1orf174"	0.765099220780807	0.65608308544104	0.0835707482968241	0.445327516340289	0.0372163537777241	647.957584639366
"NPHP4"	0.799909833690047	0.701761119863719	0.0940771633263986	0.382944224342634	0.036026306338383	507.396324304878
"KCNAB2"	0.000290860655671341	6.66757512427397e-05	0.0597422966875412	-3.98784660197521	-0.238243114839606	1771.92895440678
"CHD5"	2.98103986972075e-27	1.31040086011315e-28	0.221369919078283	11.0960985331867	2.4563424343762	108.672327207064
"RPL22"	7.69322759618576e-05	1.57235555046076e-05	0.0448757111776306	-4.31830008165843	-0.193786787242842	10996.004434246
"LOC107985733"	0.948985534234043	0.916442372791408	0.261831036941712	-0.104916113524341	-0.0274702947959724	53.9846948713003
"RNF207-AS1"	0.404864263615918	0.270602227197009	0.380975408778586	1.10167675249753	0.419711751124613	31.1106537274044
"RNF207"	0.00353860475270918	0.00103744710955581	0.115266312175964	-3.28016957152342	-0.378093049821317	391.283720354343
"ICMT"	0.704463869890999	0.581904928730472	0.0453579579555969	-0.550604346379103	-0.0249742887932323	5885.2172377296
"ICMT-DT"	0.526466738524778	0.386033485135672	0.314817206143171	-0.86683306007531	-0.272893962165445	45.9052883740057
"GPR153"	1.59070599211981e-08	2.02996772980069e-09	0.166379478494207	5.99539071579953	0.997509980663737	147.609916093441
"ACOT7"	4.60921939490827e-05	9.04177090620074e-06	0.055239564108506	4.43890500847915	0.245203177787453	2786.42604862464
"HES2"	2.06935311558263e-18	1.35033963475195e-19	0.208529128798779	9.05623258231618	1.88848829058951	116.570730606692
"ESPN"	0.821400929070887	0.731514648185283	0.514551753355857	-0.343111409299038	-0.176548577251219	15.4806835087245
"TNFRSF25"	0.910866559739739	0.856352840006503	0.311255949213496	0.181018773899005	0.0563431702953981	47.2263877484834
"PLEKHG5"	0.000355706206551258	8.30557385034227e-05	0.149141904698307	3.93540724262759	0.586934131928992	179.486246900285
"NOL9"	0.503667206058509	0.363538094778648	0.100292159075031	0.90864395862576	0.0911298644410603	631.099403242874
"ZBTB48"	0.275418591416922	0.163536722316718	0.12173789910909	-1.39327475262773	-0.169614341266637	271.033377533368
"KLHL21"	4.83621621058923e-07	7.17859716982709e-08	0.0673116766620433	5.38664261710875	0.362583946136807	1368.68721448348
"PHF13"	0.0104734732795699	0.00347895691364734	0.0839010362681005	2.92190674223499	0.245151003552265	663.99404862409
"THAP3"	0.619088098908564	0.483053013995767	0.0812222895951896	-0.7014006539475	-0.0569693670371793	944.195025162939
"DNAJC11"	0.736642668510664	0.62063341519418	0.0553467438754136	0.494952833213927	0.0273940276903015	2248.8793658915
"CAMTA1-DT"	0.682406712564503	0.555114552343876	0.46610032817295	0.590113509419523	0.275052100399731	16.6994292118644
"CAMTA1"	0.0426349213882176	0.0171489559845798	0.0774376594808644	-2.38349846507093	-0.184572542511326	805.642998278269
"VAMP3"	0.205017264365671	0.112880963064438	0.050621445855346	1.58537585768819	0.0802540181403352	4274.73673201026
"PER3"	6.47541030809192e-11	6.67589944939526e-12	0.126487763050397	-6.86442630118713	-0.868265927461471	257.668828459525
"TNFRSF9"	0.300965504369471	0.183655846192805	0.332397341459103	1.32958256359333	0.441949709388804	34.070395871047
"PARK7"	0.0296617883472223	0.011331506103706	0.0550041747925422	-2.53230598017773	-0.139287400761896	6331.64973410815
"ERRFI1"	1.35028822311843e-22	7.3438927004093e-24	0.0487520314091356	-10.072039813235	-0.491032401328895	4690.12400590888
"SLC45A1"	0.0296548566331154	0.0113256193573969	0.132563751587368	-2.53248816328138	-0.335716131775182	239.49526266159
"RERE"	1.06784830428026e-34	3.66192723796212e-36	0.0502410681522316	12.5564962689347	0.630851784800791	3126.69734404024
"ENO1"	0.00183754309740768	0.000502707962540952	0.0398205762971102	3.47930932685491	0.138548102511273	106640.893742676
"MIR6728"	NA	NA	1.60212175953215	-0.729601955685106	-1.16891116900032	35.9713730449125
"ENO1-AS1"	0.935225780925713	0.894166340754017	0.364373947085476	-0.133034190436762	-0.048474193066764	31.6212933081262
"LOC112268261"	0.0503119285918691	0.0209264435146763	0.265917771192661	-2.30930894734999	-0.614086288274577	75.461599431247
"GPR157"	3.28969881144932e-18	2.17181557529745e-19	0.114327577959569	9.00423147591018	1.02943197602812	474.492197725155
"MIR34AHG"	0.0153501475973819	0.00537795811635464	0.107717374354274	2.78347756814868	0.299828895214996	386.102728901361
"LNCTAM34A"	0.463273926114603	0.323827817851007	0.317800988758227	-0.986622332649661	-0.31354955284701	36.4564653876535
"H6PD"	0.394405651075046	0.261522842844116	0.0638047453462428	1.12279906436113	0.0716399083765616	1719.66860089283
"SPSB1"	9.12283273330145e-24	4.70264517022693e-25	0.0726694114986397	10.338825712446	0.751316380110453	1853.06739651917
"LINC02606"	0.928616441087644	0.883174148949317	0.550057012995205	0.146946626228201	0.0808290222928071	12.4922327565296
"SLC25A33"	0.141815528318562	0.07187188982278	0.111630872730633	-1.79992874697368	-0.200927616877627	405.880382812085
"TMEM201"	0.0209986079387715	0.00765437429094506	0.0874254235048803	2.66694699483742	0.233158970488729	888.19617961968
"LOC107985734"	0.853751245009309	0.774777040398062	0.59492547015321	0.286131977565396	0.170227201278961	14.2975506132439
"PIK3CD"	2.58789531638343e-33	9.27024150902382e-35	0.0971275981923461	12.2981238243965	1.19448722933571	743.421954852977
"PIK3CD-AS2"	0.00321057201936328	0.000931982791183051	0.245873093261266	-3.31029323583294	-0.813912037496092	63.8739174196303
"CLSTN1"	4.60333862995458e-13	4.10235823954889e-14	0.0428766333495373	7.55770732448783	0.324049045915177	7044.33656006688
"CTNNBIP1"	7.76543269840439e-05	1.58845142184366e-05	0.0969086502482298	4.31605121190825	0.418262697348265	558.558633624415
"LOC105376717"	0.300821841976387	0.183486046790599	0.386104391754335	1.33009781067668	0.513556606165093	25.9123213612067
"LZIC"	0.0716199703057882	0.0316820498797133	0.0646164702211364	-2.14839928079313	-0.13882197815048	1339.27733607609
"NMNAT1"	0.00820041426051606	0.00264868947474212	0.114797418830591	-3.00581631498123	-0.345059954438722	333.913831652029
"RBP7"	0.460877641738025	0.321831665076496	0.524655843175287	0.990700872178085	0.519777001427085	17.2046889566418
"UBE4B"	0.000598286815288887	0.000146786581176922	0.0561090452105791	3.79644386598229	0.213014840515826	2710.90727534618
"KIF1B"	0.0266649331954011	0.0100366616346803	0.0553280579179982	2.57456365461429	0.142445606996072	2888.3931354555
"LOC105376725"	0.150608805712916	0.0773892241445172	0.478896972907846	-1.76603948863057	-0.845750965140903	16.0957283613173
"PGD"	0.00952806577370267	0.00313578618566625	0.0371601599508956	-2.95410369694874	-0.109774965890147	59104.53028815
"CENPS-CORT"	0.308716080164826	0.189616036132472	0.0952299869115325	-1.3117158223995	-0.124914680598754	474.959173877775
"CENPS"	0.155214268893928	0.0803209319705343	0.0910902932346884	-1.74882697795296	-0.159301162238469	517.831836184642
"CORT"	0.547798521067441	0.407236884498015	0.304182549069371	-0.82876590525728	-0.252096125642944	42.5954415816122
"DFFA"	1.67611019296934e-05	3.07526360966362e-06	0.0619652099225103	-4.66572794870043	-0.289112811782546	2261.3145166464
"PEX14"	0.0589755541523048	0.0252126693309886	0.0821001415745326	-2.23812861153718	-0.183750675869214	655.12929673611
"CASZ1"	0.00622911548437205	0.0019449027045378	0.146573555955742	3.09851934780696	0.454160999005732	216.028051104908
"TARDBP"	0.441330202465647	0.30434986768627	0.0427798955642324	1.02714993651048	0.0439413670127262	6877.25770821558
"MASP2"	3.7596252854922e-05	7.27371396630747e-06	0.405724694008608	-4.48551760617562	-1.81988525823582	29.0814208984739
"SRM"	0.292357897952443	0.176695091712862	0.0645003600687704	-1.35100106445543	-0.0871400551106676	4130.16892476088
"EXOSC10"	0.26951649857475	0.158930657578711	0.0611258979691509	1.40867713957051	0.086106655104862	2628.5743818775
"EXOSC10-AS1"	0.981181159888754	0.969393912841546	0.249495737039125	0.0383684535897361	0.00957276560742267	57.3304090849572
"MTOR"	0.11943329526647	0.0582525087817459	0.063276038086449	-1.89379286730222	-0.119831709599261	3217.19904980292
"MTOR-AS1"	0.821322102586561	0.731295010326494	0.331435429823619	0.343403388996452	0.113816049834926	34.515920553083
"UBIAD1"	0.0131736490682804	0.00451585410299786	0.0617366536216131	2.83968189643904	0.175312457636023	1392.73525869573
"FBXO2"	0.592686363189229	0.454717599672837	0.161028354765376	-0.747573258375463	-0.120380491862792	155.387683548609
"FBXO44"	0.873881644579214	0.804620309923275	0.093288806964901	0.247372041039602	0.023077042585057	743.507308224725
"FBXO6"	0.00924663852168565	0.00302902771209481	0.115253253552685	2.96477663436971	0.341700153168088	388.305551906497
"MAD2L2"	0.73163641962443	0.614937354385367	0.077584301332574	0.503038286305085	0.0390278739865154	1091.2730172201
"DRAXIN"	0.00457084859351703	0.00138001539199234	1.07468245017149	3.19879859900548	3.43769271598434	31.0505830226067
"AGTRAP"	1.03481550174553e-11	1.00752254661294e-12	0.0664418346864996	7.12947530168693	0.473695419396165	2185.54654351147
"C1orf167"	0.725969126183465	0.607280131273112	0.16204561667769	-0.513959750700227	-0.0832849247497299	147.73792160588
"MTHFR"	0.623022860896508	0.487449983668714	0.0899038121245207	-0.694370348960329	-0.0624265413977673	621.173114227992
"CLCN6"	0.000238138613811861	5.36016690947682e-05	0.0838276379762563	-4.03934065157268	-0.33860838580281	697.125174161713
"NPPA-AS1"	0.0461333863778876	0.0188785888448583	0.182371960864503	-2.34791973870495	-0.428194726700094	115.064814943233
"KIAA2013"	0.363171433865272	0.234359814662464	0.0666080105023069	1.18920294820293	0.0792104424632754	2215.82719948969
"PLOD1"	0.0966402614679433	0.0453147311736316	0.0545224162639698	-2.00172114279408	-0.109138673391808	4051.42087027456
"MFN2"	0.0118820492127703	0.00402664759539411	0.0468843520907796	2.8760665860317	0.134842518456037	4277.40974904136
"MIIP"	0.4507920639516	0.312416788996231	0.100161950230696	-1.01016386387625	-0.101179982658421	454.611101221097
"TNFRSF8"	0.967774645467944	0.947471007762049	0.631677407957407	0.0658829591118248	0.0416167768403213	9.33196339593973
"TNFRSF1B"	0.92485135923922	0.876874032134034	0.458933862704504	0.154933133675917	0.071104061498802	16.8329363632303
"VPS13D"	0.000139765447044886	2.99938954232732e-05	0.0769217389486118	4.17351268397366	0.321033853175342	1954.16372928929
"DHRS3"	5.828342106883e-11	5.98333596949711e-12	0.107900600942585	6.88004570729036	0.742361066329079	408.17430963152
"LRRC38"	9.02375165408039e-07	1.38709446329036e-07	0.414048297953951	5.26694936424216	2.18077141967411	29.067824243487
"PRDM2"	4.7826915375017e-14	4.00102846909442e-15	0.0711433008980238	7.85489636181433	0.55882325539135	1020.3629884009
"KAZN"	0.636455791642729	0.50260962004617	0.167312902220391	-0.670389352999396	-0.112164788267979	150.490963082401
"TMEM51-AS1"	0.657537305164315	0.525943670946698	0.449366708101906	-0.634210170625965	-0.284992936618938	17.6328349579074
"TMEM51"	4.04912547948524e-06	6.80787274140504e-07	0.0860671319256035	4.96676578377192	0.427475285955471	910.512419916853
"FHAD1"	0.520346104499772	0.379554593125537	0.544004298728071	-0.878717268648453	-0.478025971511348	12.9730326942953
"EFHD2"	0.353981925023618	0.226406939758731	0.071345329043188	-1.20966636889971	-0.0863040451216284	2091.44704622301
"CASP9"	3.9414785579269e-08	5.21068071246711e-09	0.104355724638575	-5.84030031384518	-0.609468771358212	456.14294286949
"DNAJC16"	0.987937354711919	0.979413677431054	0.0790125736588267	0.0258039924059727	0.00203883985066872	1005.75747993208
"AGMAT"	0.50501956244148	0.364817549911993	0.0872058296111148	-0.90622353226408	-0.079027974944204	697.775254659271
"DDI2"	7.65867240910165e-67	1.35081700875871e-68	0.0666986615439319	17.5033514024454	1.16745011107621	1902.91009138841
"RSC1A1"	1.23949286140671e-24	6.13214946996387e-26	0.111593416784261	10.5322940971318	1.17533468487564	365.856579634237
"PLEKHM2"	1.85124331717668e-07	2.60708595806184e-08	0.062137223596506	5.56596297800798	0.345853486094357	1738.1451087109
"SLC25A34"	0.875722509196947	0.80676647478085	0.472201701324961	-0.24459959874247	-0.115500346669597	17.9869415350207
"FBLIM1"	4.51389555951976e-16	3.34974284136261e-17	0.0662990399886769	8.43367565422925	0.559144599451276	1461.03487935756
"UQCRHL"	0.523935054020477	0.383431310761887	0.244072563982232	0.87159142419746	0.212731553648799	69.1229526633051
"SPEN-AS1"	0.056738593843971	0.0241045301210121	0.17050962598441	-2.25545904595177	-0.384577478348389	158.280522262023
"SPEN"	3.41443801791618e-21	1.95698162606471e-22	0.064997768202744	9.74399890663986	0.633338182301569	3303.16166316503
"ZBTB17"	0.00588497540360032	0.00182786764023801	0.0869542359192507	3.11686256412461	0.271024402728772	705.877710347531
"FAM131C"	0.412195903780066	0.276740492381145	0.131563906201321	1.08767073312617	0.143098210310933	383.215258219835
"EPHA2"	2.35734824336128e-38	7.41458301849014e-40	0.0552520305003965	13.2126711093358	0.730026907124731	7952.97964804696
"EPHA2-AS1"	0.00832646530520308	0.00269440470696409	0.291710261748275	3.00060880710151	0.875308380523761	55.3354871132257
"ARHGEF19"	0.625254943430398	0.490118206353048	0.122567106303886	-0.690120827787874	-0.0845861128620025	270.551615234073
"ANO7L1"	0.137961991673837	0.0694367759109788	0.372151770739449	-1.8155672845121	-0.67566657982779	28.5522842684721
"CPLANE2"	0.605696010583606	0.468766971987192	0.232723124552313	-0.724486728505924	-0.168604815154582	94.9106607536879
"FBXO42"	0.00203665161362516	0.000563951886938529	0.0776089649398163	-3.44838388612165	-0.267625504117042	759.270498989543
"SZRD1"	0.00148169053637486	0.000396293357023102	0.0595339356461793	3.54253997287236	0.210901346769001	3913.17132034267
"SPATA21"	0.00929016886132246	0.0030468385398953	0.0595755772086592	2.96297243357601	0.176520792983636	2117.7989385251
"NECAP2"	0.0229873113221354	0.00848671500294641	0.0678356251494366	2.6320668990061	0.178547903529218	1203.9950635845
"LINC01772"	0.600017847275851	0.462275531437502	0.417067733821745	0.735105029608984	0.306588588819985	26.0616190965323
"CROCCP3"	0.382582157720141	0.251447542746662	0.253702099788988	1.14684051115969	0.290955845804289	60.2570348683205
"LINC01783"	0.183802245369152	0.0986206991206951	0.493225946733089	-1.65157755285578	-0.814600902110409	14.9383759733647
"NBPF1"	0.0196911705804057	0.00711927267039077	0.0697468974790888	-2.69121299004194	-0.187703756510847	1369.1568212623
"LOC105376794"	0.671860249232029	0.543267801868604	0.101814897277423	-0.60787888936612	-0.0618911266779258	430.355282650178
"CROCCP2"	0.360032174892	0.231574236228519	0.128185749165558	-1.1963135160771	-0.153350344295226	281.211405310417
"MST1P2"	0.00141687259056278	0.000377254996537112	0.202510777891014	-3.55550414519468	-0.720027910238101	100.28827139533
"MST1L"	0.00977595644110184	0.00322644464205862	0.363692046462398	-2.94529731268282	-1.07118120708981	28.8343678245571
"LOC112267871"	0.070020035412806	0.0308404742881938	0.429251102034782	-2.15912495256673	-0.926806765320065	22.5630341591628
"LOC105376805"	0.354210120202405	0.226610919472035	0.127688557092715	-1.20913516974762	-0.15439272515513	240.930667658113
"CROCC"	0.428636247810775	0.292529668822097	0.133153271064001	-1.05258841548909	-0.140155590606446	336.248046003614
"MFAP2"	1.41481491628037e-05	2.56564555677416e-06	0.967248657745088	4.70284232214354	4.54881792368014	12.0222146229408
"ATP13A2"	6.31636367876736e-14	5.31853480732773e-15	0.0627307887913489	7.81914020281918	0.490500832592995	2210.96341326633
"SDHB"	0.367209869741008	0.237634694823387	0.0532979642710894	-1.18091952312975	-0.0629406065508013	3118.77337729763
"PADI2"	0.253899664105217	0.147295911726851	0.182823141062438	1.4491492319546	0.264938014454159	108.802140238432
"PADI1"	0.659799328131393	0.528545631173895	0.160325470703338	0.63022768071747	0.101041549561302	168.798599903972
"PADI3"	0.57427599103862	0.435105082491173	0.281664090673859	-0.780485630203258	-0.219834775315214	49.4115079131044
"RCC2"	1.10168737577174e-19	6.70770176369516e-21	0.0449874079238504	9.37824957915631	0.421903139429184	4627.59397936315
"ARHGEF10L"	0.619750425647848	0.483826341835597	0.0689988756272541	0.700161676625113	0.0483103684444259	1075.91323160896
"ACTL8"	0.847862578699355	0.765636622287514	0.274726278471604	0.298087184772712	0.0818923829326846	52.4041714299515
"KLHDC7A"	3.79151266739341e-27	1.67287841164958e-28	0.105818408775642	-11.0742430367409	-1.17185877654266	491.789161502104
"PAX7"	0.583835199313316	0.44518509928527	0.0785263057660355	0.76346672550497	0.0599522215291972	857.911933985795
"ALDH4A1"	0.85270632789247	0.773037211580341	0.0808619306163753	0.288404384928196	0.0233209353635221	903.86904208107
"IFFO2"	4.26136423833923e-26	1.96395534164709e-27	0.0820561257980519	10.8513992153828	0.890423779102334	931.215842003854
"UBR4"	0.0382104838810068	0.0151460657725238	0.0563207594846573	2.42886751625276	0.136795663202969	7660.62947080703
"EMC1-AS1"	0.710688103639535	0.589025503032865	0.196143085375888	-0.540248741248687	-0.105966054978957	100.376461334067
