"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0037312",2456.42592055726,-0.166012556674934,0.116138850974537,-1.42943171283253,0.152880188944859,0.429001055278792
"FBgn0037313",2053.95881566689,-0.294190926126368,0.118997877945067,-2.47223674242473,0.0134270565663127,0.082128665145524
"FBgn0250746",2384.15679920854,0.211605885705274,0.111678945490515,1.89476973278947,0.0581229147292537,0.232089744996471
"FBgn0037315",2907.32940845155,-0.0241329608187629,0.104058740647267,-0.231916710395022,0.816602705317577,0.932880815976399
"FBgn0003275",937.541832576502,0.0130207944676982,0.116627871220766,0.111643934948027,0.91110573471115,0.966034390341984
"FBgn0086695",522.796008198391,-0.284778376999854,0.128873772009223,-2.20974658039398,0.0271227550152148,0.137817701508156
"FBgn0037317",240.826551479151,-0.001950030408181,0.196010306370107,-0.00994861160259068,0.992062287340101,0.997717499013639
"FBgn0001311",22.3760128778503,0.527924532473935,0.444602508631163,1.18740790307122,0.235066764176056,0.540537249657427
"FBgn0264712",1379.28405632807,-0.156550557439053,0.0981567732265342,-1.59490325825761,0.110733870912761,0.354390895124641
"FBgn0037327",5730.68959579858,-0.119922210607121,0.0862593525806314,-1.39025168888235,0.16445246247477,0.447511215945477
"FBgn0037328",28717.581715791,-0.260203790530842,0.112686084431703,-2.30910313232641,0.0209378589933107,0.113976617511146
"FBgn0037329",821.793088043344,-0.187184277599904,0.113026375335801,-1.65611147879227,0.0976992451843924,0.326329570153157
"FBgn0037330",567.976381036827,0.245447364637161,0.131308952844338,1.86923556482954,0.0615900482890596,0.241635874158066
"FBgn0011715",1559.37755702382,0.0364885649046182,0.10659858778926,0.342298764564819,0.732126065217946,0.896948568070833
"FBgn0037332",433.613721408937,0.124721938611574,0.130690089355923,0.954333562906246,0.339914824079351,0.650144898833972
"FBgn0015402",1024.65441162191,0.0267815544753864,0.112839109632582,0.237342837625983,0.812390831714601,0.930983142818506
"FBgn0051550",1790.11775582416,0.014048526510874,0.126444614268719,0.111104190495755,0.91153372578311,0.96614624067956
"FBgn0051547",22.4171473493535,-0.192993780942314,0.485290087747056,-0.397687457080119,0.690860584296322,0.876412386303661
"FBgn0010399",10.0743615879147,0.837254402118156,0.656913252821618,1.27452810324944,0.20247631939021,NA
"FBgn0010051",3802.26767333872,-0.107361173915305,0.104982867768155,-1.02265423109228,0.306471358676384,0.614786264986769
"FBgn0037336",2031.14140003442,-0.0887178050741868,0.103773342591108,-0.854919026977444,0.392595976370525,0.69495723128583
"FBgn0014342",289.608281030251,0.226235620703629,0.149587135483899,1.51240024733263,0.13043207204524,0.391088389508888
"FBgn0086768",1179.11007079665,-0.0345725917202981,0.118575668859135,-0.291565647935493,0.770618743670207,0.914165629905757
"FBgn0037338",358.193065861839,0.0333451612019243,0.149625525879147,0.222857436964714,0.823646463675925,0.934829872021973
"FBgn0037339",1618.36768543715,0.104727667743563,0.101869284705704,1.02805932176826,0.303921923901612,0.612892609532005
"FBgn0037340",243.494051570471,0.268404003659267,0.164777942307725,1.62888308896356,0.103337770711355,0.339852857759592
"FBgn0037341",353.261091676164,-0.273303420808408,0.155946668572953,-1.75254414415756,0.0796802861556457,0.285841026540283
"FBgn0037342",548.933312740298,-0.0449840931443707,0.124811596885527,-0.360415973089652,0.71853608336396,0.889580535640829
"FBgn0041191",1146.50309445207,-0.367152008708298,0.109123338799019,-3.36455988928741,0.000766658436670778,0.00834416630094553
"FBgn0023023",464.9844425225,0.0885862420062271,0.141033773756984,0.628120766015031,0.529924830434741,0.785419255348344
"FBgn0037344",5790.30005696696,-0.110283680338335,0.12660658864977,-0.871073784662274,0.383713866974333,0.689890556171019
"FBgn0037345",189.065984648421,0.329085733482521,0.188307161301157,1.7476007349302,0.0805331880044689,0.287786193053261
"FBgn0014366",843.493506229754,0.0329549449869374,0.109355565959191,0.301355899883828,0.763143118871419,0.911988220011398
"FBgn0015324",6131.56922349573,-0.0752511548887306,0.0868530217765982,-0.866419536700637,0.386260134034012,0.691857560216025
"FBgn0250753",9642.84439161608,0.0112054180646982,0.0985113228178214,0.113747513932186,0.909437946249348,0.964999112974517
"FBgn0037347",393.223564512875,-0.0212642104343967,0.139107362083606,-0.15286186234785,0.878507211816048,0.953040289513388
"FBgn0261004",2125.58834352269,0.164546927668334,0.0993418120595815,1.65637131291349,0.0976466468578908,0.326295472096419
"FBgn0017550",1831.0156680142,-0.19327033582035,0.102509903473312,-1.88538208769914,0.0593782705971971,0.235395455049373
"FBgn0019637",1779.16182396477,0.0776158943189553,0.10266967786429,0.755976797955369,0.449663106843046,0.734833765746025
"FBgn0044823",252.55745048788,0.202699606771091,0.170344386255642,1.18994004573119,0.234069957372464,0.539221120368674
"FBgn0037350",157.723091130741,-0.312224629867148,0.193094172520394,-1.61695521823255,0.105887947749174,0.344704342204163
"FBgn0037351",55205.0379033584,-0.247453949265629,0.121276056094263,-2.04041883645436,0.0413086273656407,0.185796648401907
"FBgn0051551",24.0945336266991,0.102499379530394,0.525257512019798,0.19514119681268,0.845282412077895,0.943361963125414
"FBgn0051549",792.43588164009,0.298076312952056,0.122371736315528,2.43582645737316,0.0148578108491786,0.0887317829868212
"FBgn0037354",644.992346733304,-0.11325766241658,0.118819325554032,-0.953192268079969,0.340492663205999,0.650478307320901
"FBgn0051546",64.8408607560208,0.525420580517461,0.271363447680713,1.93622459107194,0.0528401999082643,0.219059545815614
"FBgn0051548",629.791496004662,-0.279049804349712,0.145612927174259,-1.91638070715909,0.0553166546980455,0.225004931010826
"FBgn0037356",331.604478229952,0.286729888022751,0.15077548710464,1.90170095636141,0.0572102607779549,0.230020056996426
"FBgn0027951",3348.37394161645,-0.14923880568444,0.105878007402723,-1.40953545826366,0.15867689632866,0.43834541826294
"FBgn0262125",5599.49030113,-0.0415210734317541,0.108915390069108,-0.381223199085165,0.703037636197974,0.88271051617866
"FBgn0037358",1071.6503122276,0.00993454310734337,0.128032904459693,0.0775936713243191,0.938151276755893,0.976101078902832
"FBgn0037359",245.141794037578,0.269338008940011,0.175984144044611,1.53046747706847,0.125901057771353,0.383919940980165
"FBgn0037360",2540.41236254953,-0.0312764238014527,0.0912996020347915,-0.342569114261136,0.731922640818215,0.896948568070833
"FBgn0046222",1173.34623292765,-0.0633725831269157,0.101319958572674,-0.625469887864792,0.531662705675781,0.787086582732897
"FBgn0010772",1565.99017429526,-0.189117819748971,0.105091198397819,-1.79955907471025,0.0719302881021407,0.266991668359869
"FBgn0037363",2462.68799977942,-0.2803390073087,0.105908960097918,-2.64698102077021,0.00812139108960043,0.056423364594999
"FBgn0037364",546.59414381702,0.199998523446908,0.126381338575143,1.58250043639152,0.113535372772871,0.358403787507546
"FBgn0261261",1747.19038930799,-0.374578246454133,0.118566959287145,-3.15921272423779,0.00158195975559248,0.0153002302579751
"FBgn0037368",97.9472973482964,0.0336499058652341,0.232812441470877,0.144536544750953,0.885076800869568,0.954642684758232
"FBgn0037369",409.06187261122,0.419220336213932,0.134824373127639,3.10938094121197,0.0018747982634427,0.0178020422805488
"FBgn0037370",786.618116209156,0.159902477782959,0.113252709003618,1.41190863503187,0.157976864867627,0.438068741749777
"FBgn0037371",1261.03898001859,0.0779678566478925,0.0998590903354585,0.780778759209339,0.434932628904042,0.722605286403548
"FBgn0027497",2381.15853891604,0.0584585169193137,0.109377159507192,0.534467316418741,0.59301825613662,0.825411814738877
"FBgn0037372",331.578641068542,0.0401232760362273,0.151813709202958,0.26429283789244,0.791554278670481,0.924643148154484
"FBgn0266672",2045.45893688956,-0.0994876350759152,0.0920838858612212,-1.08040222396622,0.279963105933555,0.587774468438189
"FBgn0027608",17.3557351455934,-0.0135227095378203,0.519468614679743,-0.02603181242462,0.979231964397921,0.992491507377307
"FBgn0037374",1552.64092246071,-0.00954530364187473,0.125321696787249,-0.0761664092218541,0.939286706590423,0.976656681572007
"FBgn0037375",61.0809742224297,-0.665912472682943,0.29399181673156,-2.26507145704324,0.0235082948574012,0.124665496448105
"FBgn0037376",1536.51906272563,-0.101267708322515,0.0987665333393937,-1.02532411433867,0.305210281203981,0.613733264447079
"FBgn0028690",2581.1191149644,0.273449034666132,0.0902533633599314,3.02979328953775,0.00244721168004611,0.0220566527313994
"FBgn0037377",549.152461452379,-0.209200184262389,0.123520183447392,-1.69365182615269,0.0903314636514945,0.311005354636651
"FBgn0037378",604.056164869645,0.0849053522808806,0.136222592657537,0.623283925408266,0.533097959163638,0.788160611020971
"FBgn0037379",1452.02273150575,-0.0811080555954479,0.1094396173012,-0.741121520666706,0.458619762078651,0.740703788541207
"FBgn0263353",19.3877342407768,1.37937524027042,0.546831221104527,2.52248808596602,0.0116527897428812,0.0743297770384115
"FBgn0261561",125.55857744134,0.564775086766415,0.205948819068855,2.74230796427919,0.00610091118899488,0.045576430629615
"FBgn0037382",844.273703955811,0.129236955696279,0.118136088849999,1.09396677132569,0.273969551961543,0.582228945884116
